Date,Price
2017-03-30,22896.75
2017-03-31,22901.04
2017-04-01,22919.81
2017-04-02,22886.61
2017-04-03,22894.1
2017-04-04,22862.12
2017-04-05,22893.23
2017-04-06,22866.95
2017-04-07,22832.63
2017-04-08,22873.97
2017-04-09,22835.67
2017-04-10,23118.23
2017-04-11,23098.9
2017-04-12,23115.32
2017-04-13,22959.21
2017-04-14,22965
2017-04-15,22953.68
2017-04-16,22839.32
2017-04-17,22849.87
2017-04-18,22630.91
2017-04-19,21567.85
2017-04-20,22111.18
2017-04-21,21955.27
2017-04-22,21870.9
2017-04-23,21838.62
2017-04-24,21815.48
2017-04-25,21792.3
2017-04-26,21671.02
2017-04-27,21749.68
2017-04-28,21915.96
2017-04-29,21878.58
2017-04-30,21869.79
2017-05-01,21900.38
2017-05-02,21932.35
2017-05-03,21690.47
2017-05-04,21647.39
2017-05-05,21628.69
2017-05-06,21581.35
2017-05-07,22419.44
2017-05-08,22427.23
2017-05-09,22697.1
2017-05-10,22689.49
2017-05-11,22695.2
2017-05-12,22764.46
2017-05-13,22974.05
2017-05-14,22599.54
2017-05-15,22787.26
2017-05-16,22704.14
2017-05-17,22738.24
2017-05-18,22664.01
2017-05-19,22742.23
2017-05-20,22716.11
2017-05-21,22710.83
2017-05-22,22740.06
2017-05-23,22646.23
2017-05-24,22746.25
2017-05-25,23212.74
2017-05-26,23172.53
2017-05-27,23198.67
2017-05-28,23217.33
2017-05-29,23199.91
2017-05-30,23214.9
2017-05-31,23250.43
2017-06-01,23328.72
2017-06-02,23247.61
2017-06-03,23234.7
2017-06-04,23147.08
2017-06-05,23090.24
2017-06-06,23122.06
2017-06-07,22947.57
2017-06-08,22614.31
2017-06-09,22543.34
2017-06-10,22494.15
2017-06-11,22466.34
2017-06-12,22526.41
2017-06-13,22450.32
2017-06-14,22663.48
2017-06-15,22525.6
2017-06-16,22531.96
2017-06-17,22799.21
2017-06-18,23217.44
2017-06-19,23056.31
2017-06-20,23089.7
2017-06-21,23086.94
2017-06-22,23051.77
2017-06-23,23023.28
2017-06-24,23387.8
2017-06-25,23428.68
2017-06-26,23725.89
2017-06-27,23417.93
2017-06-28,23719.38
2017-06-29,23730.75
2017-06-30,23799.89
2017-07-01,23844.52
2017-07-02,23722.13
2017-07-03,23861.07
2017-07-04,23877.66
2017-07-05,23922.4
2017-07-06,23895.97
2017-07-07,23927.86
2017-07-08,23958.36
2017-07-09,23882.15
2017-07-10,23878.6
2017-07-11,23900.59
2017-07-12,23901.89
2017-07-13,23925.56
2017-07-14,23932.64
2017-07-15,24011.69
2017-07-16,23996.29
2017-07-17,24032.82
2017-07-18,24051.08
2017-07-19,24149.33
2017-07-20,24157.32
2017-07-21,24157.59
2017-07-22,24097.71
2017-07-23,24073.33
2017-07-24,23915.66
2017-07-25,22517.23
2017-07-26,23409.4
2017-07-27,23351.7
2017-07-28,23428.7
2017-07-29,23558.31
2017-07-30,23361.57
2017-07-31,23958.77
2017-08-01,24188.75
2017-08-02,24035.42
2017-08-03,24001.65
2017-08-04,23956.37
2017-08-05,24033.45
2017-08-06,24033.77
2017-08-07,24001.87
2017-08-08,24049.73
2017-08-09,24045.61
2017-08-10,24056.73
2017-08-11,24061
2017-08-12,24047.44
2017-08-13,24045.47
2017-08-14,24035.7
2017-08-15,24064.81
2017-08-16,24183.45
2017-08-17,24228.16
2017-08-18,24141.74
2017-08-19,23867.73
2017-08-20,23831.23
2017-08-21,23768.49
2017-08-22,23814.84
2017-08-23,23897.12
2017-08-24,23672.25
2017-08-25,23411.4
2017-08-26,23085.96
2017-08-27,23030.93
2017-08-28,23001.79
2017-08-29,23085.02
2017-08-30,23113.04
2017-08-31,23058.31
2017-09-01,23063.47
2017-09-02,23076.61
2017-09-03,23175
2017-09-04,23168.54
2017-09-05,22546.82
2017-09-06,22579.59
2017-09-07,22553.16
2017-09-08,22637.26
2017-09-09,23068.39
2017-09-10,23096.52
2017-09-11,24122.56
2017-09-12,24294.09
2017-09-13,23999.81
2017-09-14,23947.35
2017-09-15,23994.39
2017-09-16,23608.03
2017-09-17,23597.71
2017-09-18,23611.33
2017-09-19,23618.19
2017-09-20,23991.96
2017-09-21,23936.98
2017-09-22,24021.79
2017-09-23,24054.78
2017-09-24,24068.99
2017-09-25,24077.37
2017-09-26,24091.87
2017-09-27,24089.12
2017-09-28,24030.09
2017-09-29,24061.09
2017-09-30,24096.98
2017-10-01,24094.6
2017-10-02,24106.32
2017-10-03,24318.45
2017-10-04,24284.98
2017-10-05,24098.68
2017-10-06,24008.27
2017-10-07,24008.1
2017-10-08,23976.2
2017-10-09,23951.09
2017-10-10,24004.02
2017-10-11,23873.91
2017-10-12,23841.29
2017-10-13,23735.78
2017-10-14,23752.12
2017-10-15,23699.48
2017-10-16,21357.26
2017-10-19,23607.07
2017-10-20,23572.2
2017-10-21,23610.64
2017-10-22,23570.64
2017-10-23,23829.04
2017-10-24,23562.83
2017-10-25,23575.31
2017-10-26,23883.24
2017-10-27,23865.95
2017-10-28,23605.92
2017-10-29,23461.88
2017-10-30,23308.06
2017-10-31,23322.17
2017-11-01,23202.18
2017-11-02,23169.79
2017-11-03,23206.69
2017-11-04,23159.46
2017-11-05,22732.2
2017-11-06,22704.88
2017-11-07,22864.45
2017-11-08,22858.12
2017-11-09,22978.02
2017-11-10,22802.24
2017-11-11,22918.4
2017-11-12,22702.61
2017-11-13,22811.35
2017-11-14,22982.29
2017-11-15,23027.2
2017-11-16,22929.7
2017-11-17,23038.55
2017-11-18,23222.83
2017-11-19,23168.93
2017-11-20,23285.88
2017-11-21,23192.8
2017-11-22,23272.92
2017-11-23,23316.29
2017-11-24,23418.27
2017-11-25,24346.32
2017-11-26,24080.42
2017-11-27,24276.24
2017-11-28,25905.58
2017-11-29,27964.36
2017-11-30,25962.22
2017-12-01,25968.93
2017-12-02,28007.58
2017-12-03,27384.35
2017-12-04,27953.43
2017-12-05,27935.27
2017-12-06,26533.67
2017-12-07,26806.1
2017-12-08,28164.75
2017-12-09,28072.12
2017-12-10,27990.95
2017-12-11,26680.75
2017-12-12,28183.51
2017-12-13,28196.88
2017-12-14,28781.2
2017-12-15,26873.61
2017-12-16,28812.62
2017-12-17,28863.63
2017-12-18,28960.75
2017-12-19,26300.22
2017-12-20,25455.25
2017-12-21,25908.47
2017-12-22,26762.95
2017-12-23,26761.29
2017-12-24,26764.5
2017-12-25,24881.88
2017-12-26,25484.62
2017-12-27,25486.96
2017-12-28,25477.47
2017-12-29,25013.2
2017-12-30,25050.14
2017-12-31,24973.34
2018-01-01,25877.21
2018-01-02,25897.16
2018-01-03,26219.05
2018-01-04,23772.45
2018-01-05,23638.99
2018-01-06,23615.84
2018-01-07,23526.22
2018-01-08,23307.07
2018-01-09,23339.67
2018-01-10,23231.93
2018-01-11,23248.29
2018-01-12,23313.32
2018-01-13,23331.86
2018-01-14,23225.11
2018-01-15,22888.22
2018-01-16,23434.83
2018-01-17,23483.58
2018-01-18,23533.78
2018-01-19,27062.46
2018-01-20,25874.55
2018-01-21,25945.55
2018-01-22,24468.42
2018-01-23,25072.47
2018-01-24,23258.65
2018-01-25,24855.93
2018-01-26,24857.08
2018-01-27,24846.98
2018-01-28,25005.87
2018-01-29,24955.74
2018-01-30,23320.83
2018-01-31,23074.57
2018-02-01,23052.26
2018-02-02,22969.39
2018-02-03,22992.87
2018-02-04,23072.48
2018-02-05,22881.36
2018-02-06,22866.73
2018-02-07,22888.77
2018-02-08,22684.04
2018-02-09,23034.79
2018-02-10,23058.78
2018-02-11,23135.84
2018-02-13,23046.23
2018-02-14,23177.04
2018-02-15,23179.99
2018-02-16,22899.82
2018-02-17,22927.62
2018-02-18,22817.91
2018-02-19,22779.28
2018-02-20,22742.37
2018-02-21,22723.91
2018-02-22,22741.62
2018-02-23,22693.15
2018-02-24,22831.25
2018-02-25,22847.15
2018-02-26,22849.93
2018-02-27,22855.15
2018-02-28,22831.41
2018-03-01,22827.01
2018-03-02,22695.25
2018-03-03,22676.32
2018-03-04,22703.84
2018-03-05,22726.18
2018-03-06,22738.06
2018-03-07,23305.84
2018-03-08,23199.57
2018-03-09,23323.13
2018-03-10,23291.23
2018-03-11,24910.14
2018-03-12,25108.35
2018-03-13,25546.2
2018-03-14,25141.85
2018-03-15,25565.17
2018-03-16,25629.29
2018-03-17,25470.68
2018-03-18,25433.68
2018-03-19,25411.75
2018-03-20,25316.82
2018-03-21,25269.41
2018-03-22,25400.19
2018-03-23,25751.59
2018-03-24,25391.05
2018-03-25,25774.02
2018-03-26,25390.64
2018-03-27,26206.33
2018-03-28,26165.07
2018-03-29,26183.86
2018-03-30,26027.45
2018-03-31,26642.95
2018-04-01,26084.06
2018-04-02,26073.57
2018-04-03,26022.34
2018-04-04,26304.76
2018-04-05,26805.81
2018-04-06,27135.71
2018-04-07,27129.43
2018-04-08,27170.37
2018-04-09,27181.42
2018-04-10,27171.14
2018-04-11,27179.54
2018-04-12,27250.51
2018-04-13,27423.6
2018-04-14,27389.86
2018-04-15,27402.66
2018-04-16,27805.98
2018-04-17,27370.15
2018-04-18,27464.57
2018-04-19,27579.5
2018-04-20,27031.84
2018-04-21,27613.24
2018-04-22,26337.28
2018-04-23,26831.18
2018-04-24,27004.13
2018-04-25,26992.71
2018-04-26,27120.09
2018-04-27,26609.48
2018-04-28,26694.85
2018-04-29,27336.38
2018-04-30,27401.49
2018-05-01,28364.78
2018-05-02,27950.13
2018-05-03,28123.92
2018-05-04,28047.6
2018-05-05,28686.12
2018-05-06,30080.86
2018-05-07,32958.02
2018-05-08,33000.24
2018-05-09,32400.34
2018-05-10,32571.74
2018-05-11,33152.76
2018-05-12,33128.65
2018-05-13,33889.31
2018-05-14,33925.84
2018-05-15,37740.33
2018-05-16,34954.02
2018-05-17,35356.07
2018-05-18,35046.12
2018-05-19,35809.24
2018-05-20,35145.36
2018-05-21,35348.67
2018-05-22,35519.91
2018-05-23,34886.95
2018-05-24,36114.99
2018-05-25,35227.92
2018-05-26,35579.33
2018-05-27,35570.82
2018-05-28,34995.98
2018-05-29,35910.98
2018-05-30,35869.58
2018-05-31,35873.97
2018-06-01,36253.51
2018-06-02,33688.6
2018-06-03,32912.97
2018-06-04,33187.73
2018-06-05,32718.52
2018-06-06,32607.08
2018-06-07,33246.61
2018-06-08,33011.32
2018-06-09,33450.77
2018-06-10,33938.7
2018-06-11,33988.42
2018-06-12,34081.27
2018-06-13,33632.37
2018-06-14,35844.31
2018-06-15,35720.82
2018-06-16,35992.89
2018-06-18,34565.35
2018-06-19,34463.43
2018-06-20,34425.07
2018-06-21,33406.25
2018-06-22,34499.59
2018-06-23,34921.1
2018-06-24,34696.27
2018-06-25,34825.21
2018-06-26,34684.41
2018-06-27,35626.79
2018-06-28,36298.75
2018-06-29,36457.14
2018-06-30,36235.91
2018-07-01,36569.69
2018-07-02,36626.55
2018-07-03,36775.33
2018-07-05,37587.21
2018-07-06,37822.48
2018-07-07,37997.84
2018-07-08,37778.01
2018-07-09,37015.55
2018-07-10,37127.97
2018-07-11,36505.55
2018-07-12,36525.88
2018-07-13,37200.92
2018-07-14,34450.59
2018-07-15,34565.23
2018-07-16,34776.17
2018-07-17,34838.7
2018-07-18,35335.95
2018-07-19,35159.56
2018-07-20,36232.95
2018-07-21,38234.32
2018-07-22,37941.14
2018-07-23,37967.02
2018-07-24,37778.75
2018-07-25,38301.02
2018-07-26,38324.47
2018-07-27,39159.59
2018-07-28,39324.92
2018-07-29,39287.37
2018-07-30,39349.24
2018-07-31,39570.42
2018-08-01,36953.76
2018-08-02,36971.15
2018-08-03,39581.69
2018-08-04,39630.43
2018-08-05,40852.34
2018-08-06,40754.84
2018-08-07,40357.29
2018-08-08,41161.35
2018-08-09,41104.01
2018-08-10,37761.91
2018-08-11,37790.69
2018-08-12,37722.54
2018-08-13,36138.49
2018-08-14,37673.05
2018-08-15,37748.55
2018-08-16,38282.63
2018-08-17,39102.47
2018-08-18,39520.47
2018-08-19,38724.49
2018-08-20,38671.55
2018-08-21,38760.71
2018-08-22,37883.8
2018-08-23,39024.26
2018-08-24,40451.33
2018-08-25,40061.31
2018-08-26,43669.15
2018-08-27,42998.65
2018-08-28,41853.76
2018-08-29,41341.97
2018-08-30,41574.83
2018-08-31,42204.82
2018-09-01,41925.49
2018-09-02,41857.9
2018-09-03,42404.33
2018-09-04,42245.12
2018-09-05,42375.33
2018-09-06,42271.41
2018-09-07,42456.75
2018-09-08,44177.51
2018-09-09,44349.74
2018-09-10,44828.53
2018-09-11,44719.7
2018-09-12,44710.78
2018-09-13,44726.55
2018-09-14,44591.42
2018-09-15,45919.76
2018-09-16,46095.55
2018-09-17,46261.67
2018-09-18,45169.13
2018-09-19,44944.15
2018-09-20,44705.19
2018-09-21,46824.99
2018-09-22,46713.39
2018-09-23,46822.75
2018-09-24,47150.7
2018-09-25,47213.56
2018-09-26,45424.61
2018-09-27,45637.53
2018-09-28,47185.82
2018-09-29,46679.6
2018-09-30,43484.78
2018-10-01,43404.67
2018-10-02,47482.28
2018-10-03,45793.85
2018-10-04,46105.05
2018-10-05,47683.79
2018-10-06,47663.02
2018-10-07,47613.8
2018-10-08,42079.34
2018-10-09,41335.75
2018-10-10,40488.74
2018-10-11,41148.93
2018-10-12,38523.61
2018-10-13,38508.21
2018-10-14,38475.45
2018-10-15,38445.85
2018-10-16,38320.58
2018-10-17,39853.48
2018-10-18,40759.55
2018-10-19,40693.28
2018-10-20,41594.56
2018-10-21,40969.99
2018-10-22,40986.26
2018-10-23,40901.23
2018-10-24,41722.37
2018-10-25,41716.28
2018-10-26,41589.45
2018-10-27,41473.27
2018-10-28,41420.13
2018-10-29,41345.04
2018-10-30,41458.31
2018-10-31,41083.09
2018-11-01,40996.16
2018-11-02,40074.43
2018-11-03,40415.4
2018-11-04,40458.75
2018-11-05,40535.94
2018-11-06,41872.21
2018-11-07,42145.62
2018-11-08,41689.68
2018-11-09,41631.33
2018-11-10,42493.14
2018-11-11,39545.41
2018-11-12,39095.71
2018-11-13,41048.6
2018-11-14,40832.41
2018-11-15,41775.71
2018-11-16,41013.39
2018-11-17,41141.91
2018-11-18,41035.55
2018-11-19,41036.66
2018-11-20,41138.39
2018-11-21,40265.28
2018-11-22,40099.79
2018-11-23,40138.93
2018-11-24,40419.97
2018-11-25,40289.46
2018-11-26,40260.12
2018-11-27,40256.86
2018-11-28,40481.65
2018-11-29,40489.93
2018-11-30,44237.74
2018-12-01,43870.52
2018-12-02,36942.35
2018-12-03,44392.63
2018-12-04,44279.81
2018-12-05,43500.94
2018-12-06,43603.23
2018-12-07,44487.22
2018-12-08,44464.82
2018-12-09,44390.11
2018-12-10,44371.38
2018-12-11,44263.7
2018-12-12,44137.65
2018-12-13,44473.5
2018-12-14,44214.4
2018-12-15,44302.28
2018-12-16,46041.63
2018-12-17,46061.83
2018-12-18,46051
2018-12-19,45246.78
2018-12-20,45422.47
2018-12-21,45275.67
2018-12-22,45278.43
2018-12-23,45443.06
2018-12-24,43855.55
2018-12-25,43876.87
2018-12-26,43867.25
2018-12-27,43519.75
2018-12-28,43892.41
2018-12-29,43865.54
2018-12-30,43351.71
2018-12-31,43720.66
2019-01-01,44775.1
2019-01-02,44697.16
2019-01-03,44435.43
2019-01-04,44374.26
2019-01-05,44151
2019-01-06,44148.56
2019-01-07,44122.97
2019-01-08,44111.74
2019-01-09,42982.72
2019-01-10,42935.79
2019-01-11,44190.2
2019-01-12,44319.62
2019-01-13,43908.14
2019-01-14,43773.85
2019-01-15,43729.82
2019-01-16,42708.31
2019-01-17,42662.52
2019-01-18,42639.33
2019-01-19,42643.63
2019-01-20,43492.26
2019-01-21,43368.9
2019-01-22,43607.83
2019-01-23,43603.54
2019-01-24,43644.54
2019-01-25,43595.52
2019-01-26,43626.82
2019-01-27,43574.82
2019-01-28,40649.35
2019-01-29,42512.36
2019-01-30,42840.26
2019-01-31,42576.42
2019-02-01,42893.28
2019-02-02,43141.02
2019-02-03,42503.67
2019-02-04,42053.1
2019-02-05,43214.18
2019-02-06,43212.67
2019-02-07,43185.06
2019-02-08,43207.45
2019-02-09,43278.55
2019-02-10,43071.74
2019-02-11,42932.38
2019-02-12,43155.73
2019-02-13,42574.04
2019-02-14,42466.71
2019-02-15,42709.63
2019-02-16,42780.82
2019-02-17,40846.38
2019-02-18,40663.61
2019-02-19,40896.61
2019-02-20,40942.34
2019-02-21,40775.23
2019-02-22,40643.34
2019-02-23,40337.24
2019-02-24,40693.48
2019-02-25,40627.22
2019-02-26,40861.34
2019-02-27,40988.23
2019-02-28,41997.68
2019-03-01,42076.44
2019-03-02,42255.31
2019-03-03,40385.01
2019-03-04,40139.73
2019-03-05,41063.99
2019-03-06,41617.43
2019-03-07,41658.18
2019-03-08,42126.58
2019-03-09,41808.71
2019-03-10,41992.3
2019-03-11,39002.16
2019-03-12,38994
2019-03-13,40067.9
2019-03-14,40019.72
2019-03-15,39855.85
2019-03-16,40131.62
2019-03-17,39902.12
2019-03-18,39705.16
2019-03-19,39505.41
2019-03-20,39262.43
2019-03-21,39802.39
2019-03-22,42541.84
2019-03-23,42494.58
2019-03-24,42681.08
2019-03-25,42506.22
2019-03-26,42794.61
2019-03-27,41189.38
2019-03-28,41004.64
2019-03-29,41036.22
2019-03-30,40762.44
2019-03-31,40964.17
2019-04-01,40793.51
2019-04-02,40638.64
2019-04-03,39771.53
2019-04-04,39915.67
2019-04-06,41938.89
2019-04-07,42242.8
2019-04-08,39520.71
2019-04-09,41449.33
2019-04-10,42270.91
2019-04-11,42691.71
2019-04-12,42467.14
2019-04-13,42443.11
2019-04-14,42497.98
2019-04-15,42104.13
2019-04-16,42077.74
2019-04-17,42243.45
2019-04-18,42301.25
2019-04-19,42242.92
2019-04-20,42227.79
2019-04-21,42255.15
2019-04-22,43253.31
2019-04-23,44682.88
2019-04-24,44922.46
2019-04-25,45073.32
2019-04-26,44883.71
2019-04-27,44900.26
2019-04-28,44890.19
2019-04-29,44905.55
2019-04-30,44905.56
2019-05-01,44536.95
2019-05-02,44115.99
2019-05-03,44224.59
2019-05-04,44444.11
2019-05-05,43149.83
2019-05-06,42664.01
2019-05-07,43649.92
2019-05-08,43693.41
2019-05-09,43296.67
2019-05-10,43474.09
2019-05-11,43587.77
2019-05-12,44256.67
2019-05-13,44260.49
2019-05-14,44248.18
2019-05-15,44401.01
2019-05-16,44387.49
2019-05-17,44395.6
2019-05-18,44399.03
2019-05-19,44391.9
2019-05-20,44125.41
2019-05-21,44077.2
2019-05-22,44719.95
2019-05-23,44599.88
2019-05-24,45174.29
2019-05-25,45209.68
2019-05-26,47310.84
2019-05-27,45179.22
2019-05-28,47268.48
2019-05-31,47217.57
2019-06-01,47379.55
2019-06-02,47376.73
2019-06-03,47372.02
2019-06-04,44500.15
2019-06-05,47489.66
2019-06-06,47693.68
2019-06-07,46625.86
2019-06-08,46633.63
2019-06-09,44695.73
2019-06-10,44734.22
2019-06-11,45565.67
2019-06-12,45937.83
2019-06-13,45998.54
2019-06-14,46921.5
2019-06-15,46916.36
2019-06-16,46683.7
2019-06-17,46705.61
2019-06-18,45804.79
2019-06-19,45878.82
2019-06-20,46443.19
2019-06-21,47272.64
2019-06-22,47351.59
2019-06-23,47353.6
2019-06-24,46476.77
2019-06-25,46561.59
2019-06-26,46521.28
2019-06-27,46180.53
2019-06-28,46419.66
2019-06-29,46080.83
2019-06-30,46050.03
2019-07-01,45467.11
2019-07-02,46378.79
2019-07-03,46102.58
2019-07-04,46374.57
2019-07-05,46357.88
2019-07-06,46417.41
2019-07-07,46406.95
2019-07-08,46337.53
2019-07-09,46175.88
2019-07-10,46193.71
2019-07-11,46176.99
2019-07-12,46106.49
2019-07-13,46054.56
2019-07-14,46051.85
2019-07-15,48305.06
2019-07-16,48422.22
2019-07-17,48598.65
2019-07-18,48612.77
2019-07-19,48619.91
2019-07-20,48634.81
2019-07-21,47720.48
2019-07-22,47733.78
2019-07-23,47735.97
2019-07-24,45306.19
2019-07-25,45354.55
2019-07-26,45862.81
2019-07-27,45589.81
2019-07-28,45468.72
2019-07-29,46193.58
2019-07-30,46119.93
2019-07-31,45509.02
2019-08-01,45470.07
2019-08-02,45443.55
2019-08-03,45424.65
2019-08-04,45428.68
2019-08-05,45439.01
2019-08-06,45434.87
2019-08-07,45401.27
2019-08-08,45489.51
2019-08-09,46080.34
2019-08-10,46049.72
2019-08-11,46136.76
2019-08-12,46133.69
2019-08-13,46589.73
2019-08-14,46265.07
2019-08-15,46093.47
2019-08-16,46209.64
2019-08-17,46474.43
2019-08-18,46923.69
2019-08-19,47120.28
2019-08-20,47004.01
2019-08-21,46876.54
2019-08-22,46799.14
2019-08-23,47057.47
2019-08-24,47137.01
2019-08-25,47072.52
2019-08-26,47213.68
2019-08-27,47038.71
2019-08-28,47401.88
2019-08-29,49703.88
2019-08-30,50054.61
2019-08-31,47021.01
2019-09-01,46441.03
2019-09-02,46929.25
2019-09-03,47031.44
2019-09-04,47785.91
2019-09-05,54082.34
2019-09-06,47619.08
2019-09-07,47610.59
2019-09-08,47456.7
2019-09-09,47148.76
2019-09-10,47251.71
2019-09-11,47565.73
2019-09-12,47533.91
2019-09-13,47609.51
2019-09-14,47563.37
2019-09-15,47552.65
2019-09-16,47567.07
2019-09-17,47618.29
2019-09-18,47508.13
2019-09-19,47291.92
2019-09-20,47471.54
2019-09-21,55058.37
2019-09-22,54332.87
2019-09-23,54961.28
2019-09-24,54824.34
2019-09-25,54800.86
2019-09-26,54170.56
2019-09-27,53461.37
2019-09-28,53935.53
2019-09-29,53811.67
2019-09-30,53803.68
2019-10-01,53826.24
2019-10-02,55107.07
2019-10-03,55112.45
2019-10-04,55077.24
2019-10-05,55065.64
2019-10-06,57919.09
2019-10-07,57209.8
2019-10-08,57200.18
2019-10-09,56926.86
2019-10-10,56743
2019-10-11,56643.9
2019-10-12,57476.66
2019-10-13,57458.2
2019-10-14,56846.15
2019-10-15,56856.56
2019-10-16,56380.17
2019-10-17,48948.51
2019-10-18,55649.12
2019-10-19,55603.45
2019-10-20,55558.96
2019-10-21,56687.66
2019-10-22,55070.96
2019-10-23,55078.79
2019-10-24,61192.54
2019-10-25,55105.49
2019-10-26,56436.03
2019-10-27,56024.45
2019-10-28,55714.41
2019-10-29,54975.89
2019-10-30,55095.98
2019-10-31,55170.06
2019-11-01,54531.76
2019-11-02,54475.67
2019-11-03,54503.73
2019-11-04,54081.7
2019-11-05,54177.61
2019-11-06,54800.37
2019-11-07,54718.9
2019-11-08,54769.52
2019-11-09,54669.08
2019-11-10,54665.42
2019-11-11,55271.9
2019-11-12,55210.31
2019-11-13,50799.34
2019-11-14,50157.24
2019-11-15,50771.66
2019-11-16,50818.11
2019-11-17,50803.73
2019-11-18,46695.97
2019-11-19,50655.94
2019-11-20,50588.86
2019-11-21,50450.89
2019-11-22,50490.06
2019-11-23,50917.42
2019-11-24,50925.99
2019-11-25,50869.09
2019-11-26,50694.02
2019-11-27,51986.12
2019-11-28,52341.28
2019-11-29,53133.95
2019-11-30,57004.5
2019-12-01,57006.75
2019-12-02,57135.32
2019-12-03,56458.89
2019-12-04,56016.09
2019-12-05,55767.86
2019-12-06,55349.22
2019-12-07,55616.19
2019-12-08,55597.04
2019-12-09,55589.07
2019-12-10,54968.73
2019-12-11,54903.98
2019-12-12,54519.92
2019-12-13,53838.7
2019-12-14,53765.84
2019-12-15,53756.56
2019-12-16,46989.07
2019-12-17,48776.72
2019-12-18,48821.88
2019-12-19,48415.03
2019-12-20,47486.37
2019-12-21,47337.95
2019-12-22,47324.95
2019-12-23,47336.73
2019-12-24,47429.17
2019-12-25,47444.01
2019-12-26,47298.93
2019-12-27,47270.19
2019-12-28,47464.07
2019-12-29,47423.3
2019-12-30,47470.26
2019-12-31,47777.13
2020-01-01,48469.57
2020-01-02,48494.72
2020-01-03,48326.42
2020-01-04,47641.5
2020-01-05,48232.62
2020-01-06,48320.82
2020-01-07,47349.07
2020-01-08,47378.55
2020-01-09,46270.36
2020-01-10,47889.77
2020-01-11,47805.52
2020-01-12,56638.13
2020-01-13,57444.86
2020-01-14,57422.99
2020-01-15,57438.73
2020-01-16,57215.49
2020-01-17,57121.66
2020-01-18,57618.48
2020-01-19,57797.94
2020-01-20,57196.27
2020-01-21,57041.58
2020-01-22,57045.88
2020-01-23,56963.48
2020-01-24,57042.13
2020-01-25,56984.74
2020-01-26,57196.68
2020-01-27,57260.97
2020-01-28,57423.06
2020-01-29,57770.92
2020-01-30,57326.08
2020-01-31,45651.88
2020-02-01,56452.24
2020-02-02,56496.35
2020-02-03,56480.63
2020-02-04,56492.05
2020-02-05,56512.21
2020-02-06,56529.13
2020-02-07,56901.93
2020-02-08,56352.44
2020-02-09,56437.09
2020-02-10,56413.24
2020-02-11,56958.95
2020-02-12,56477.92
2020-02-14,55804.58
2020-02-15,48803.88
2020-02-16,48774.79
2020-02-17,48789.22
2020-02-18,48662.27
2020-02-19,48946.04
2020-02-20,48849.31
2020-02-21,48924.56
2020-02-22,48920.25
2020-02-23,48917.97
2020-02-24,48749.18
2020-02-25,50719.37
2020-02-26,50714.38
2020-02-27,50863.53
2020-02-28,51065.57
2020-02-29,51086.05
2020-03-01,50659.99
2020-03-02,50589.55
2020-03-03,50304.91
2020-03-04,50086.4
2020-03-05,52005.84
2020-03-06,51792.28
2020-03-07,51704.91
2020-03-08,51721.26
2020-03-09,51812.12
2020-03-10,51807.27
2020-03-11,51780.48
2020-03-12,51840.14
2020-03-13,51803.17
2020-03-14,54982.45
2020-03-15,54795.54
2020-03-16,54967.63
2020-03-17,47764.99
2020-03-18,47781.1
2020-03-19,47699.63
2020-03-20,47468.7
2020-03-21,54956.28
2020-03-23,56237.59
2020-03-24,56398.82
2020-03-25,54738.3
2020-03-26,54594.57
2020-03-27,54573.18
2020-03-28,43933.63
2020-03-29,43870.45
2020-03-30,43303.31
2020-03-31,43761.03
2020-04-01,43684.03
2020-04-02,43605.33
2020-04-03,43550.75
2020-04-04,43617.65
2020-04-05,43648.45
2020-04-06,43639.02
2020-04-07,43623.73
2020-04-08,43612.6
2020-04-09,42585.73
2020-04-10,42588.36
2020-04-11,42563.62
2020-04-12,42582.83
2020-04-13,42535.39
2020-04-14,42515.44
2020-04-15,42534.44
2020-04-16,43490.96
2020-04-17,43838.84
2020-04-18,64294.57
2020-04-20,64267.45
2020-04-21,64269.17
2020-04-22,64279.21
2020-04-23,64195.67
2020-04-24,65213.79
2020-04-25,65243.85
2020-04-26,65267.98
2020-04-27,65265.93
2020-04-28,65143.4
2020-04-29,65136.4
2020-04-30,65214.27
2020-05-01,65235.33
2020-05-02,65247.24
2020-05-03,65235.69
2020-05-04,65392.69
2020-05-06,65461.13
2020-05-07,65453.91
2020-05-08,65780.38
2020-05-09,65776.18
2020-05-10,65775.53
2020-05-11,65752.54
2020-05-12,65787.12
2020-05-13,45395
2020-05-14,45384.84
2020-05-15,45063.64
2020-05-16,66177.63
2020-05-17,66249.64
2020-05-18,66235.15
2020-05-19,66479.05
2020-05-20,62082.97
2020-05-21,62145.77
2020-05-22,62190.75
2020-05-23,62087.37
2020-05-24,62107.51
2020-05-25,62084.75
2020-05-26,62035.71
2020-05-27,62024.2
2020-05-28,40471.83
2020-05-29,61478.67
2020-05-30,61586.36
2020-06-02,61619.23
2020-06-03,61636.35
2020-06-04,40636.69
2020-06-05,61836.9
2020-06-06,61856.62
2020-06-07,40836.24
2020-06-08,40851.2
2020-06-09,40847.88
2020-06-10,40901.65
2020-06-11,40636.36
2020-06-12,40523.09
2020-06-13,40525.54
2020-06-14,40597.35
2020-06-15,40865.72
2020-06-17,41136.68
2020-06-18,41159.22
2020-06-19,41150.36
2020-06-20,44341.49
2020-06-21,44161.25
2020-06-22,44540.93
2020-06-23,44649.28
